Data e hora,Dia da Semana,Administracao (A),Aulas (B),Biblioteca (C),CICA (D),Quimica (E),Minas e Metalurgia (F),Civil (G),Civil Norte (H),Electrotecnia (I),Electrotecnia Norte (J),Mecanica (L),Mecanica Norte (M),Cafetaria (O),Auditorio,Bombas de Rega,Bombas,Outros PT1,Outros PT3,Total Outros,Carregador Veiculos Eletricos I,Carregador Veiculos Eletricos II
24/03/2024 20:00:00,Dom,5,51,16,123,63,13,10,28,34,3,9,10,0,5,0,2,19,8,27,0,7
24/03/2024 21:00:00,Dom,5,15,8,123,65,21,27,16,37,3,9,10,10,6,0,3,7,10,17,0,1
24/03/2024 22:00:00,Dom,6,40,8,123,73,12,12,27,24,13,16,10,0,5,0,2,19,8,27,0,0
24/03/2024 23:00:00,Dom,5,19,18,123,62,22,10,27,34,2,9,20,0,5,0,2,30,8,38,25,0
25/03/2024 00:00:00,Seg,6,19,6,123,66,12,12,16,34,3,9,9,40,15,0,3,20,10,30,0,0
25/03/2024 01:00:00,Seg,6,21,8,123,62,22,27,27,34,3,19,10,0,5,0,2,5,8,13,0,39
25/03/2024 02:00:00,Seg,5,27,18,123,73,12,10,27,21,3,9,10,10,5,0,2,20,9,29,0,19
25/03/2024 03:00:00,Seg,16,20,8,122,62,21,12,16,34,3,16,19,0,3,0,3,6,9,15,0,0
25/03/2024 04:00:00,Seg,5,30,6,122,63,12,25,27,34,12,9,9,0,2,0,2,19,9,28,0,0
25/03/2024 05:00:00,Seg,6,26,18,122,62,21,10,27,31,3,9,11,0,3,0,2,20,8,28,0,0
25/03/2024 06:00:00,Seg,5,9,10,121,73,12,10,17,24,3,19,9,0,2,0,2,19,9,28,0,0
25/03/2024 07:00:00,Seg,6,55,20,121,60,21,27,26,31,2,6,20,0,5,0,3,4,6,10,0,0
25/03/2024 08:00:00,Seg,6,20,54,122,68,13,10,25,34,1,9,11,50,5,0,2,2,2,4,0,0
25/03/2024 09:00:00,Seg,10,31,48,120,81,24,14,25,37,0,22,20,0,6,0,2,43,2,45,25,0
25/03/2024 10:00:00,Seg,16,20,60,124,82,16,31,29,40,0,25,12,0,16,0,3,30,3,33,25,0
25/03/2024 11:00:00,Seg,15,52,48,122,91,29,20,28,59,10,12,40,40,7,0,2,69,2,71,50,0
25/03/2024 12:00:00,Seg,15,33,60,121,111,21,35,28,49,0,28,36,0,6,0,2,7,2,9,0,0
25/03/2024 13:00:00,Seg,14,36,48,124,103,29,18,23,49,0,25,31,50,7,15,2,34,2,36,0,0
25/03/2024 14:00:00,Seg,23,41,58,123,95,29,33,34,56,0,15,24,0,7,0,3,5,3,8,0,0
25/03/2024 15:00:00,Seg,14,53,58,125,110,31,20,28,49,0,25,34,40,6,0,2,21,2,23,0,0
25/03/2024 16:00:00,Seg,13,42,46,123,101,33,37,35,62,0,28,38,0,6,0,8,3,8,11,0,0
25/03/2024 17:00:00,Seg,13,35,62,123,107,33,22,35,49,10,15,39,10,16,0,14,22,14,36,0,4
25/03/2024 18:00:00,Seg,10,43,50,122,89,21,37,32,49,1,25,38,40,5,0,15,3,15,18,0,0
25/03/2024 19:00:00,Seg,8,27,56,122,78,30,16,21,53,3,12,31,0,6,0,14,18,16,34,0,0
25/03/2024 20:00:00,Seg,7,32,32,119,87,24,29,31,37,3,22,18,0,6,0,15,8,21,29,0,0
25/03/2024 21:00:00,Seg,6,51,22,120,72,13,12,29,37,3,9,16,10,6,0,14,45,21,66,25,0
25/03/2024 22:00:00,Seg,6,38,8,145,71,23,12,29,34,12,19,15,0,5,0,15,57,21,78,50,0
25/03/2024 23:00:00,Seg,6,22,6,120,79,12,25,17,27,3,9,24,0,6,0,14,21,21,42,0,0
26/03/2024 00:00:00,Ter,6,43,18,118,71,22,12,28,34,3,9,14,0,15,0,15,7,21,28,0,0
26/03/2024 01:00:00,Ter,15,9,8,119,69,22,10,27,34,3,19,13,50,6,0,15,21,22,43,0,0
26/03/2024 02:00:00,Ter,5,33,6,118,68,13,27,28,34,2,6,13,0,5,0,14,6,20,26,0,0
26/03/2024 03:00:00,Ter,5,30,18,118,82,23,10,17,34,3,19,23,0,3,0,15,21,22,43,0,0
26/03/2024 04:00:00,Ter,5,18,8,118,68,11,12,27,24,3,9,13,0,3,0,14,7,20,27,0,0
26/03/2024 05:00:00,Ter,5,32,6,117,69,23,25,27,34,13,9,13,0,3,0,15,36,22,58,0,0
26/03/2024 06:00:00,Ter,6,31,20,118,68,13,12,26,31,2,16,13,0,3,0,14,6,20,26,0,0
26/03/2024 07:00:00,Ter,6,24,18,118,79,22,10,16,34,3,9,23,10,5,0,15,20,18,38,0,0
26/03/2024 08:00:00,Ter,5,21,48,116,68,26,25,27,34,0,19,11,40,5,0,14,4,14,18,0,0
26/03/2024 09:00:00,Ter,12,34,60,119,80,15,14,35,40,1,12,27,0,6,0,15,5,15,20,0,0
26/03/2024 10:00:00,Ter,16,53,62,120,106,28,20,45,43,0,25,28,0,15,0,14,23,14,37,0,0
26/03/2024 11:00:00,Ter,15,44,52,121,98,40,37,46,59,10,15,35,40,6,0,15,6,15,21,0,0
26/03/2024 12:00:00,Ter,26,35,62,121,110,33,24,41,52,0,28,39,10,6,0,14,21,14,35,0,0
26/03/2024 13:00:00,Ter,15,54,50,122,104,33,39,57,59,2,28,36,40,6,0,15,5,15,20,0,0
26/03/2024 14:00:00,Ter,14,33,62,121,98,25,24,50,49,4,18,39,0,5,0,14,21,14,35,0,0
26/03/2024 15:00:00,Ter,16,47,52,122,116,44,39,55,62,1,28,36,0,6,0,15,9,15,24,0,0
26/03/2024 16:00:00,Ter,14,44,60,123,107,37,24,38,49,2,31,36,50,5,0,14,22,14,36,0,0
26/03/2024 17:00:00,Ter,14,33,64,124,101,34,39,49,59,12,18,33,0,16,0,15,7,15,22,0,0
26/03/2024 18:00:00,Ter,10,51,52,122,86,31,22,38,46,1,25,31,0,6,15,14,33,14,47,0,0
26/03/2024 19:00:00,Ter,9,37,58,121,88,21,31,54,47,4,25,32,0,6,0,15,27,16,43,25,0
26/03/2024 20:00:00,Ter,9,49,34,120,77,26,16,35,40,4,12,18,50,5,0,14,47,20,67,25,0
26/03/2024 21:00:00,Ter,6,21,20,120,71,14,14,20,37,3,22,27,0,5,0,15,7,22,29,0,0
26/03/2024 22:00:00,Ter,6,13,8,117,85,23,27,30,34,12,9,16,0,6,0,14,21,20,41,0,0
26/03/2024 23:00:00,Ter,6,41,8,145,72,15,12,30,27,3,12,15,0,15,0,15,5,22,27,0,0
27/03/2024 00:00:00,Qua,16,22,18,119,71,23,12,30,34,3,19,24,0,5,0,14,38,20,58,0,0
27/03/2024 01:00:00,Qua,5,19,6,120,75,13,27,30,34,3,9,15,10,4,0,15,6,22,28,0,0
27/03/2024 02:00:00,Qua,6,29,8,120,81,24,12,31,34,3,19,14,0,5,0,14,47,20,67,25,0
27/03/2024 03:00:00,Qua,5,21,18,119,72,14,12,30,24,2,12,24,0,5,0,15,6,22,28,0,0
27/03/2024 04:00:00,Qua,5,30,8,119,71,24,27,20,31,3,9,14,0,4,0,14,22,20,42,0,0
27/03/2024 05:00:00,Qua,6,30,6,119,79,23,14,30,34,13,19,14,0,5,0,15,6,22,28,0,0
27/03/2024 06:00:00,Qua,5,20,24,119,71,14,12,30,31,3,9,14,40,4,0,14,6,20,26,0,0
27/03/2024 07:00:00,Qua,7,28,24,118,69,24,25,30,24,2,19,24,10,4,0,15,19,19,38,0,0
27/03/2024 08:00:00,Qua,7,43,58,119,74,16,12,33,34,2,9,14,0,6,0,14,2,14,16,0,0
27/03/2024 09:00:00,Qua,11,29,50,120,87,26,16,36,47,0,22,30,0,15,0,15,18,15,33,0,0
27/03/2024 10:00:00,Qua,12,31,62,121,86,28,37,37,43,0,12,33,40,6,0,14,5,14,19,0,0
27/03/2024 11:00:00,Qua,25,45,50,123,104,24,24,45,46,11,25,38,0,7,0,15,46,15,61,25,0
27/03/2024 12:00:00,Qua,16,36,60,123,92,34,39,54,62,0,18,40,50,7,0,15,6,15,21,0,1
27/03/2024 13:00:00,Qua,15,44,52,123,114,31,37,49,46,1,25,34,0,7,0,14,21,14,35,0,0
27/03/2024 14:00:00,Qua,14,57,60,123,91,33,22,40,59,0,28,32,40,6,0,14,7,14,21,0,0
27/03/2024 15:00:00,Qua,15,37,60,124,98,34,37,53,49,0,18,42,0,7,0,18,21,18,39,0,0
27/03/2024 16:00:00,Qua,15,53,50,124,116,36,22,44,62,1,28,28,10,18,0,19,6,19,25,0,0
27/03/2024 17:00:00,Qua,13,43,62,123,95,34,35,43,52,12,28,33,40,7,0,16,19,16,35,0,0
27/03/2024 18:00:00,Qua,14,36,52,122,93,21,20,37,56,2,28,31,0,8,15,2,19,2,21,0,0
27/03/2024 19:00:00,Qua,12,51,56,121,77,30,31,38,46,3,12,32,0,7,15,2,35,4,39,0,0
27/03/2024 20:00:00,Qua,9,49,34,121,81,18,14,34,40,3,22,23,10,7,0,3,6,9,15,0,7
27/03/2024 21:00:00,Qua,8,27,24,119,69,25,27,31,37,3,12,14,0,5,15,2,35,9,44,0,0
27/03/2024 22:00:00,Qua,16,35,6,120,71,15,12,20,34,3,9,24,0,6,0,2,5,8,13,0,0
27/03/2024 23:00:00,Qua,7,28,8,119,69,24,12,29,34,12,22,15,40,16,15,2,36,9,45,0,0
28/03/2024 00:00:00,Qui,6,25,18,119,78,24,27,30,24,3,9,23,0,8,15,3,36,9,45,0,0
28/03/2024 01:00:00,Qui,6,25,8,145,69,14,10,30,34,3,22,13,10,8,0,2,4,9,13,0,0
28/03/2024 02:00:00,Qui,6,35,6,119,69,24,12,19,31,3,9,10,0,3,15,2,35,8,43,0,41
28/03/2024 03:00:00,Qui,6,23,18,119,78,14,10,30,34,2,9,12,0,2,0,3,7,10,17,0,42
28/03/2024 04:00:00,Qui,6,33,8,120,66,23,27,30,24,3,22,21,0,2,15,2,35,8,43,0,0
28/03/2024 05:00:00,Qui,6,31,6,120,68,15,12,30,31,13,9,11,0,2,0,2,5,9,14,0,0
28/03/2024 06:00:00,Qui,6,46,22,117,66,24,10,19,34,3,9,11,10,3,15,2,35,8,43,0,0
28/03/2024 07:00:00,Qui,6,26,22,120,78,14,27,30,31,2,22,21,0,4,15,3,21,8,29,0,0
28/03/2024 08:00:00,Qui,6,28,58,119,65,26,12,30,24,2,9,15,40,6,0,2,18,2,20,0,0
28/03/2024 09:00:00,Qui,21,51,50,120,74,17,29,32,34,1,22,32,0,16,15,2,42,2,44,25,0
28/03/2024 10:00:00,Qui,15,34,64,119,90,27,20,44,50,2,15,35,0,6,0,6,43,6,49,25,0
28/03/2024 11:00:00,Qui,16,33,54,122,80,32,22,44,43,11,28,35,50,6,15,4,18,4,22,0,0
28/03/2024 12:00:00,Qui,15,51,62,121,89,22,35,46,46,1,31,35,0,6,15,2,33,2,35,0,0
28/03/2024 13:00:00,Qui,16,33,52,123,96,31,24,45,43,2,18,32,40,6,0,2,3,2,5,0,0
28/03/2024 14:00:00,Qui,15,31,62,124,83,29,35,48,53,1,25,17,0,6,15,2,17,2,19,0,0
28/03/2024 15:00:00,Qui,16,61,54,122,82,28,26,49,49,2,28,30,40,7,0,3,19,3,22,0,0
28/03/2024 16:00:00,Qui,15,21,64,124,90,19,45,48,49,2,18,33,10,16,15,2,17,2,19,0,0
28/03/2024 17:00:00,Qui,14,31,54,122,77,27,26,54,49,13,28,38,0,6,0,2,18,2,20,0,0
28/03/2024 18:00:00,Qui,12,34,62,121,74,28,22,40,43,3,15,28,40,6,0,3,3,3,6,0,0
28/03/2024 19:00:00,Qui,10,44,56,123,76,17,33,25,43,3,25,16,0,6,0,2,17,4,21,0,0
28/03/2024 20:00:00,Qui,7,47,34,120,68,27,14,33,40,3,22,24,10,6,0,2,5,8,13,0,0
28/03/2024 21:00:00,Qui,16,24,12,122,73,15,27,29,37,3,12,12,0,6,0,3,70,10,80,50,0
28/03/2024 22:00:00,Qui,6,25,18,119,59,25,12,30,37,3,9,12,0,5,0,2,20,8,28,0,0
28/03/2024 23:00:00,Qui,5,31,8,120,63,16,10,29,37,2,19,23,0,5,0,2,19,9,28,0,0
29/03/2024 00:00:00,Sex,6,24,6,119,59,24,27,19,37,13,6,12,0,15,15,2,21,8,29,0,0
29/03/2024 01:00:00,Sex,5,12,18,119,73,16,10,29,21,3,19,12,10,5,0,3,20,10,30,0,0
29/03/2024 02:00:00,Sex,5,53,8,118,60,25,10,29,34,3,9,22,0,5,0,2,4,8,12,0,0
29/03/2024 03:00:00,Sex,5,21,6,120,62,16,27,29,31,2,9,11,40,4,0,2,20,9,29,0,0
29/03/2024 04:00:00,Sex,5,29,18,117,60,26,10,19,34,3,19,12,0,5,0,3,4,9,13,0,0
29/03/2024 05:00:00,Sex,6,21,6,117,69,25,10,29,21,3,6,11,0,4,0,2,21,9,30,0,0
29/03/2024 06:00:00,Sex,5,30,10,119,60,15,27,29,34,13,19,22,0,5,0,2,30,8,38,25,0
29/03/2024 07:00:00,Sex,4,35,18,118,59,27,10,28,31,2,9,11,10,4,0,2,18,5,23,0,0
29/03/2024 08:00:00,Sex,14,12,6,118,63,19,10,27,34,1,6,10,0,6,0,3,1,3,4,0,0
29/03/2024 09:00:00,Sex,4,17,10,142,69,28,25,13,31,0,19,17,0,5,0,2,2,2,4,0,0
29/03/2024 10:00:00,Sex,4,39,18,119,60,17,12,18,31,0,9,4,0,16,0,2,16,2,18,0,0
29/03/2024 11:00:00,Sex,4,8,8,120,62,26,10,15,21,0,19,3,0,6,0,3,2,3,5,0,0
29/03/2024 12:00:00,Sex,4,30,18,117,73,26,27,18,31,0,9,13,0,6,0,2,17,2,19,0,0
29/03/2024 13:00:00,Sex,4,49,10,121,63,17,12,15,34,0,19,4,10,6,0,3,1,3,4,0,5
29/03/2024 14:00:00,Sex,4,30,8,119,62,26,14,31,31,10,9,10,40,6,0,2,42,2,44,25,14
29/03/2024 15:00:00,Sex,4,9,18,120,73,17,27,21,34,0,19,13,0,7,0,2,1,2,3,0,0
29/03/2024 16:00:00,Sex,4,29,8,118,59,27,14,26,31,0,9,6,0,6,0,2,82,2,84,50,0
29/03/2024 17:00:00,Sex,4,30,8,120,60,28,12,33,31,1,19,10,0,6,0,3,26,3,29,25,0
29/03/2024 18:00:00,Sex,4,21,18,118,69,16,29,36,34,1,9,21,10,16,0,2,18,2,20,0,0
29/03/2024 19:00:00,Sex,5,31,8,119,60,26,14,37,31,2,9,11,0,6,0,2,2,3,5,0,0
29/03/2024 20:00:00,Sex,15,37,18,121,59,16,27,36,34,2,19,11,0,6,0,3,20,9,29,0,0
29/03/2024 21:00:00,Sex,6,22,8,119,67,24,12,21,34,13,9,22,0,2,0,2,4,9,13,0,0
29/03/2024 22:00:00,Sex,5,23,8,120,59,15,10,30,27,3,19,10,10,3,0,2,21,8,29,0,0
29/03/2024 23:00:00,Sex,5,23,16,118,60,24,27,30,34,3,9,12,0,3,0,2,4,9,13,0,0
30/03/2024 00:00:00,Sab,6,32,8,119,59,14,10,31,31,2,19,21,0,3,0,3,21,9,30,0,0
30/03/2024 01:00:00,Sab,6,22,8,117,67,25,12,31,34,3,6,12,40,2,0,2,4,9,13,0,0
30/03/2024 02:00:00,Sab,5,21,16,119,59,14,25,21,24,3,9,11,0,13,0,2,21,8,29,0,0
30/03/2024 03:00:00,Sab,5,33,8,118,60,25,12,31,31,3,19,10,10,2,0,3,54,10,64,50,0
30/03/2024 04:00:00,Sab,6,41,6,119,66,14,10,31,34,13,9,21,0,2,0,2,30,8,38,25,0
30/03/2024 05:00:00,Sab,5,33,18,119,60,25,12,30,21,3,16,11,0,2,0,2,19,9,28,0,0
30/03/2024 06:00:00,Sab,6,12,10,117,57,14,25,20,34,2,9,10,0,3,0,3,31,9,40,25,0
30/03/2024 07:00:00,Sab,4,43,6,119,59,24,10,30,31,3,9,21,0,2,0,2,18,5,23,0,0
30/03/2024 08:00:00,Sab,15,22,16,116,67,15,12,29,31,1,19,9,0,2,0,2,1,2,3,0,0
30/03/2024 09:00:00,Sab,3,18,8,117,59,25,10,25,31,0,9,10,10,3,0,2,17,2,19,0,0
30/03/2024 10:00:00,Sab,3,17,8,117,60,15,25,17,18,1,6,20,0,3,15,3,16,3,19,0,0
30/03/2024 11:00:00,Sab,3,30,18,117,59,26,12,23,31,0,19,7,0,16,0,2,17,2,19,0,0
30/03/2024 12:00:00,Sab,4,39,8,117,57,13,10,28,31,10,9,12,40,6,0,2,2,2,4,0,0
30/03/2024 13:00:00,Sab,4,9,10,114,72,25,12,30,31,1,9,22,0,7,0,3,42,3,45,25,0
30/03/2024 14:00:00,Sab,3,29,18,116,60,15,29,25,31,0,19,7,0,7,0,2,51,2,53,50,0
30/03/2024 15:00:00,Sab,4,30,8,114,59,25,14,19,31,1,9,12,10,8,0,2,17,2,19,0,0
30/03/2024 16:00:00,Sab,3,31,8,117,57,15,14,27,34,0,19,19,0,7,0,2,1,2,3,0,0
30/03/2024 17:00:00,Sab,4,20,18,116,69,26,27,26,21,1,12,10,0,8,0,3,17,3,20,0,0
30/03/2024 18:00:00,Sab,4,31,8,116,57,13,12,31,31,1,19,13,0,3,0,2,2,2,4,0,0
30/03/2024 19:00:00,Sab,4,32,8,115,60,25,12,22,34,2,9,23,0,13,0,2,2,3,5,0,0
30/03/2024 20:00:00,Sab,14,26,16,116,66,14,12,32,31,13,9,11,10,3,0,3,70,9,79,50,0
30/03/2024 21:00:00,Sab,5,29,8,116,57,24,27,31,34,2,19,11,0,2,0,2,54,9,63,50,0
30/03/2024 22:00:00,Sab,5,22,6,117,59,14,12,32,24,3,9,20,0,3,0,2,21,8,29,0,0
30/03/2024 23:00:00,Sab,6,24,18,116,57,25,12,22,31,3,19,11,0,3,0,3,29,10,39,25,0
31/03/2024 00:00:00,Dom,5,21,6,115,66,13,25,31,34,3,9,12,50,3,0,2,21,8,29,0,0
31/03/2024 01:00:00,Dom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/03/2024 02:00:00,Dom,5,33,8,117,57,24,12,32,31,3,9,20,0,2,0,2,4,9,13,0,0
31/03/2024 03:00:00,Dom,6,20,18,115,56,14,10,31,21,2,19,11,0,3,0,2,21,8,29,0,0
31/03/2024 04:00:00,Dom,5,41,6,141,60,24,10,31,34,3,9,10,0,2,0,3,19,10,29,0,0
31/03/2024 05:00:00,Dom,6,22,8,116,66,14,27,21,31,13,9,10,0,13,0,2,20,8,28,0,0
31/03/2024 06:00:00,Dom,5,22,18,115,57,25,10,32,31,3,19,19,10,2,0,2,4,9,13,0,0
31/03/2024 07:00:00,Dom,6,46,6,115,59,13,10,30,24,3,9,9,0,3,0,3,22,9,31,0,0
31/03/2024 08:00:00,Dom,5,16,8,114,57,25,12,32,28,2,19,10,0,2,0,2,2,6,8,0,0
31/03/2024 09:00:00,Dom,13,39,14,116,67,0,25,18,31,1,9,7,0,3,0,2,16,2,18,0,0
31/03/2024 10:00:00,Dom,4,18,6,115,56,0,10,24,34,0,9,14,0,3,0,3,2,3,5,0,0
31/03/2024 11:00:00,Dom,3,28,4,116,57,15,12,17,31,0,19,3,0,2,0,2,1,2,3,0,0
31/03/2024 12:00:00,Dom,3,20,16,116,56,24,10,19,18,0,9,2,10,3,0,2,17,2,19,0,0
31/03/2024 13:00:00,Dom,4,39,4,116,67,14,27,2,31,10,9,0,40,3,0,3,2,3,5,0,0
31/03/2024 14:00:00,Dom,3,5,16,117,59,24,12,16,34,0,19,0,0,13,0,2,17,2,19,0,0
31/03/2024 15:00:00,Dom,3,18,4,116,57,14,12,12,31,0,9,11,0,2,15,2,41,2,43,25,0
31/03/2024 16:00:00,Dom,4,29,6,117,59,15,12,11,31,0,9,0,0,3,0,2,42,2,44,25,32
31/03/2024 17:00:00,Dom,3,17,14,117,60,25,27,2,31,0,19,0,0,3,0,3,51,3,54,50,2
31/03/2024 18:00:00,Dom,3,27,6,115,66,14,10,19,21,0,9,4,10,3,0,2,17,2,19,0,0
31/03/2024 19:00:00,Dom,4,8,4,117,60,25,12,27,31,0,9,16,0,3,0,2,1,2,3,0,0
31/03/2024 20:00:00,Dom,4,50,16,118,56,14,27,32,34,2,19,9,0,2,0,3,19,3,22,0,0
31/03/2024 21:00:00,Dom,15,13,6,116,57,24,10,22,31,2,12,10,0,3,0,2,4,9,13,0,0
31/03/2024 22:00:00,Dom,5,42,8,117,66,14,12,30,34,13,19,20,0,3,0,2,20,8,28,0,0
31/03/2024 23:00:00,Dom,5,33,16,116,60,24,10,31,24,3,9,10,10,13,0,3,30,10,40,25,0
01/04/2024 00:00:00,Seg,5,21,6,116,56,14,25,31,31,3,9,11,40,2,0,2,20,8,28,0,0
01/04/2024 01:00:00,Seg,5,12,8,118,57,14,12,31,34,2,9,11,0,3,0,2,4,9,13,0,0
01/04/2024 02:00:00,Seg,5,11,6,116,57,23,10,21,31,3,9,11,0,2,0,3,20,9,29,0,0
01/04/2024 03:00:00,Seg,5,31,8,117,56,14,12,30,21,3,19,10,0,3,0,2,6,9,15,0,0
01/04/2024 04:00:00,Seg,5,21,6,117,57,24,25,31,34,2,9,11,0,2,0,2,4,8,12,0,0
01/04/2024 05:00:00,Seg,5,20,18,117,63,11,10,31,31,3,9,20,0,2,0,2,20,9,29,0,0
01/04/2024 06:00:00,Seg,5,22,6,118,54,21,12,30,31,2,19,10,0,2,0,3,4,9,13,0,0
01/04/2024 07:00:00,Seg,5,47,16,116,50,11,25,21,21,3,9,11,0,2,0,2,21,9,30,0,0
01/04/2024 08:00:00,Seg,6,18,52,115,56,22,10,33,31,2,9,22,0,5,0,2,5,5,10,0,0
01/04/2024 09:00:00,Seg,8,30,48,117,66,12,16,30,34,1,22,15,50,5,0,3,17,3,20,0,0
01/04/2024 10:00:00,Seg,10,32,58,119,62,26,33,28,34,1,25,25,0,6,0,2,2,2,4,0,0
01/04/2024 11:00:00,Seg,17,32,50,118,65,29,20,22,37,10,18,11,40,6,0,2,17,2,19,0,0
01/04/2024 12:00:00,Seg,22,31,60,119,75,20,41,9,37,0,28,27,0,5,0,3,3,3,6,0,0
01/04/2024 13:00:00,Seg,19,42,48,121,62,33,26,22,40,0,28,18,0,6,0,2,19,2,21,0,0
01/04/2024 14:00:00,Seg,19,43,56,121,65,33,28,20,53,0,28,28,50,6,0,2,2,2,4,0,0
01/04/2024 15:00:00,Seg,18,32,58,122,72,30,47,12,43,0,21,14,0,15,0,3,19,3,22,0,0
01/04/2024 16:00:00,Seg,17,33,48,121,61,20,30,16,46,0,31,16,40,6,0,2,4,2,6,0,0
01/04/2024 17:00:00,Seg,14,45,58,122,66,31,45,17,43,0,31,6,0,5,0,2,17,2,19,0,0
01/04/2024 18:00:00,Seg,10,23,50,119,72,33,28,13,37,10,15,19,0,6,0,3,2,3,5,0,0
01/04/2024 19:00:00,Seg,8,35,54,119,62,20,37,26,40,0,25,15,10,6,0,2,18,2,20,0,0
01/04/2024 20:00:00,Seg,5,48,34,120,60,27,18,31,47,1,12,17,0,5,0,2,27,2,29,25,0
01/04/2024 21:00:00,Seg,16,39,22,120,66,24,16,29,24,3,22,26,0,7,0,3,21,9,30,0,0
01/04/2024 22:00:00,Seg,6,26,8,119,57,16,31,29,34,2,9,16,40,18,0,2,30,9,39,25,0
01/04/2024 23:00:00,Seg,6,23,6,119,56,24,18,18,34,3,19,15,10,7,0,2,21,8,29,0,0
02/04/2024 00:00:00,Ter,7,36,18,120,64,14,14,28,34,13,12,24,0,7,0,3,5,10,15,0,3
02/04/2024 01:00:00,Ter,5,32,8,118,53,26,27,28,21,2,9,14,0,4,0,2,45,8,53,25,9
02/04/2024 02:00:00,Ter,6,33,6,119,57,14,14,29,34,3,19,14,0,2,0,2,5,9,14,0,0
02/04/2024 03:00:00,Ter,5,21,18,120,53,24,12,17,31,3,12,15,0,2,0,3,72,9,81,50,0
02/04/2024 04:00:00,Ter,6,32,6,118,64,25,29,28,31,3,19,23,10,2,0,2,5,9,14,0,0
02/04/2024 05:00:00,Ter,5,41,8,120,53,15,12,27,24,2,9,12,0,3,0,2,20,8,28,0,0
02/04/2024 06:00:00,Ter,6,30,16,118,57,25,14,28,31,13,9,12,0,2,0,3,5,10,15,0,0
02/04/2024 07:00:00,Ter,6,17,18,119,60,14,27,18,31,3,22,12,0,15,0,2,7,8,15,0,0
02/04/2024 08:00:00,Ter,16,43,56,118,57,27,14,34,31,4,9,24,40,5,0,2,19,6,25,0,0
02/04/2024 09:00:00,Ter,9,49,50,121,61,17,18,45,43,3,28,32,10,12,0,3,4,3,7,0,0
02/04/2024 10:00:00,Ter,17,133,74,122,86,35,43,41,55,3,24,37,40,39,0,2,19,2,21,0,0
02/04/2024 11:00:00,Ter,20,121,76,122,94,36,32,46,71,2,37,41,0,44,0,2,7,2,9,0,18
02/04/2024 12:00:00,Ter,21,127,68,123,104,35,49,60,74,11,37,30,50,35,0,7,21,7,28,0,1
02/04/2024 13:00:00,Ter,19,124,78,125,94,40,47,65,61,3,30,43,0,35,0,7,7,7,14,0,0
02/04/2024 14:00:00,Ter,17,105,76,128,104,39,36,52,71,1,37,40,50,47,0,8,37,8,45,0,0
02/04/2024 15:00:00,Ter,17,117,64,128,97,38,53,61,77,1,40,38,0,37,0,3,7,3,10,0,0
02/04/2024 16:00:00,Ter,27,126,74,129,104,40,38,55,67,3,40,40,40,37,0,2,21,2,23,0,0
02/04/2024 17:00:00,Ter,17,121,74,130,94,37,49,60,77,13,37,51,10,35,0,2,4,2,6,0,0
02/04/2024 18:00:00,Ter,14,112,58,127,98,31,47,39,68,3,24,39,0,42,0,3,19,3,22,0,0
02/04/2024 19:00:00,Ter,12,64,58,124,80,29,22,37,49,4,28,29,10,31,0,2,2,2,4,0,0
02/04/2024 20:00:00,Ter,9,56,38,122,81,15,20,35,43,5,25,27,40,29,0,2,19,3,22,0,0
02/04/2024 21:00:00,Ter,7,44,26,122,71,23,31,31,34,14,15,26,0,7,0,3,6,9,15,0,0
02/04/2024 22:00:00,Ter,7,38,10,147,79,11,14,31,37,3,22,14,0,14,0,2,47,9,56,25,0
02/04/2024 23:00:00,Ter,6,25,8,121,68,24,14,30,34,3,9,14,10,4,0,2,31,8,39,25,0
03/04/2024 00:00:00,Qua,7,38,20,121,66,22,29,29,24,4,12,25,0,5,0,3,47,10,57,25,0
03/04/2024 01:00:00,Qua,7,33,8,121,78,15,12,30,34,3,22,13,0,3,15,2,21,8,29,0,0
03/04/2024 02:00:00,Qua,16,33,10,121,69,21,14,30,34,3,9,13,0,2,0,2,22,9,31,0,0
03/04/2024 03:00:00,Qua,6,32,18,121,68,12,29,29,34,13,22,12,0,3,0,3,6,9,15,0,0
03/04/2024 04:00:00,Qua,6,22,8,121,69,20,12,30,31,2,9,22,10,3,0,2,22,9,31,0,0
03/04/2024 05:00:00,Qua,6,13,10,121,75,12,14,29,24,3,12,13,0,3,0,2,6,8,14,0,0
03/04/2024 06:00:00,Qua,6,43,18,121,66,21,27,19,34,3,19,12,40,3,0,3,21,10,31,0,0
03/04/2024 07:00:00,Qua,7,37,18,120,65,12,14,29,37,3,12,22,0,14,0,2,7,8,15,0,0
03/04/2024 08:00:00,Qua,9,87,66,122,72,24,18,37,40,3,12,15,0,35,0,4,19,7,26,0,0
03/04/2024 09:00:00,Qua,12,101,58,127,92,15,35,46,46,11,28,33,10,31,0,3,3,3,6,0,0
03/04/2024 10:00:00,Qua,17,110,64,119,85,24,20,35,49,0,28,34,40,26,0,2,21,2,23,0,0
03/04/2024 11:00:00,Qua,30,98,72,137,122,33,43,38,68,1,21,39,0,30,15,3,23,3,26,0,0
03/04/2024 12:00:00,Qua,18,126,60,126,116,34,28,31,71,0,34,31,50,37,15,2,39,2,41,0,0
